"County","Year","Sex","Population"
"Heves","2011","Female",21961.5
"Heves","2012","Female",22107
"Heves","2013","Female",21625.5
"Heves","2014","Female",20900.5
"Heves","2015","Female",19997
"Heves","2016","Female",19096.5
"Heves","2017","Female",18245
"Heves","2018","Female",17595.5
"Heves","2019","Female",17037
"Heves","2011","Female",21961.5
"Heves","2012","Female",22107
"Heves","2013","Female",21625.5
"Heves","2014","Female",20900.5
"Heves","2015","Female",19997
"Heves","2016","Female",19096.5
"Heves","2017","Female",18245
"Heves","2018","Female",17595.5
"Heves","2019","Female",17037
"Heves","2011","Female",21961.5
"Heves","2012","Female",22107
"Heves","2013","Female",21625.5
"Heves","2014","Female",20900.5
"Heves","2015","Female",19997
"Heves","2016","Female",19096.5
"Heves","2017","Female",18245
"Heves","2018","Female",17595.5
"Heves","2019","Female",17037
"Heves","2011","Female",21961.5
"Heves","2012","Female",22107
"Heves","2013","Female",21625.5
"Heves","2014","Female",20900.5
"Heves","2015","Female",19997
"Heves","2016","Female",19096.5
"Heves","2017","Female",18245
"Heves","2018","Female",17595.5
"Heves","2019","Female",17037
"Heves","2011","Female",19158
"Heves","2012","Female",19950.5
"Heves","2013","Female",20138
"Heves","2014","Female",20505
"Heves","2015","Female",21132
"Heves","2016","Female",21744
"Heves","2017","Female",22244
"Heves","2018","Female",22536.5
"Heves","2019","Female",22629.5
"Heves","2011","Female",19158
"Heves","2012","Female",19950.5
"Heves","2013","Female",20138
"Heves","2014","Female",20505
"Heves","2015","Female",21132
"Heves","2016","Female",21744
"Heves","2017","Female",22244
"Heves","2018","Female",22536.5
"Heves","2019","Female",22629.5
"Heves","2011","Female",19158
"Heves","2012","Female",19950.5
"Heves","2013","Female",20138
"Heves","2014","Female",20505
"Heves","2015","Female",21132
"Heves","2016","Female",21744
"Heves","2017","Female",22244
"Heves","2018","Female",22536.5
"Heves","2019","Female",22629.5
"Heves","2011","Female",19158
"Heves","2012","Female",19950.5
"Heves","2013","Female",20138
"Heves","2014","Female",20505
"Heves","2015","Female",21132
"Heves","2016","Female",21744
"Heves","2017","Female",22244
"Heves","2018","Female",22536.5
"Heves","2019","Female",22629.5
"Heves","2011","Female",19158
"Heves","2012","Female",19950.5
"Heves","2013","Female",20138
"Heves","2014","Female",20505
"Heves","2015","Female",21132
"Heves","2016","Female",21744
"Heves","2017","Female",22244
"Heves","2018","Female",22536.5
"Heves","2019","Female",22629.5
"Heves","2011","Female",19158
"Heves","2012","Female",19950.5
"Heves","2013","Female",20138
"Heves","2014","Female",20505
"Heves","2015","Female",21132
"Heves","2016","Female",21744
"Heves","2017","Female",22244
"Heves","2018","Female",22536.5
"Heves","2019","Female",22629.5
"Heves","2011","Female",19158
"Heves","2012","Female",19950.5
"Heves","2013","Female",20138
"Heves","2014","Female",20505
"Heves","2015","Female",21132
"Heves","2016","Female",21744
"Heves","2017","Female",22244
"Heves","2018","Female",22536.5
"Heves","2019","Female",22629.5
"Heves","2011","Female",19158
"Heves","2012","Female",19950.5
"Heves","2013","Female",20138
"Heves","2014","Female",20505
"Heves","2015","Female",21132
"Heves","2016","Female",21744
"Heves","2017","Female",22244
"Heves","2018","Female",22536.5
"Heves","2019","Female",22629.5
"Heves","2011","Female",19158
"Heves","2012","Female",19950.5
"Heves","2013","Female",20138
"Heves","2014","Female",20505
"Heves","2015","Female",21132
"Heves","2016","Female",21744
"Heves","2017","Female",22244
"Heves","2018","Female",22536.5
"Heves","2019","Female",22629.5
"Heves","2011","Female",24258
"Heves","2012","Female",24125
"Heves","2013","Female",23293
"Heves","2014","Female",22265
"Heves","2015","Female",21127.5
"Heves","2016","Female",20167.5
"Heves","2017","Female",19550
"Heves","2018","Female",19329.5
"Heves","2019","Female",19252.5
"Heves","2011","Female",24258
"Heves","2012","Female",24125
"Heves","2013","Female",23293
"Heves","2014","Female",22265
"Heves","2015","Female",21127.5
"Heves","2016","Female",20167.5
"Heves","2017","Female",19550
"Heves","2018","Female",19329.5
"Heves","2019","Female",19252.5
"Heves","2011","Female",24258
"Heves","2012","Female",24125
"Heves","2013","Female",23293
"Heves","2014","Female",22265
"Heves","2015","Female",21127.5
"Heves","2016","Female",20167.5
"Heves","2017","Female",19550
"Heves","2018","Female",19329.5
"Heves","2019","Female",19252.5
"Heves","2011","Female",21091.5
"Heves","2012","Female",21702.5
"Heves","2013","Female",21948.5
"Heves","2014","Female",22388
"Heves","2015","Female",23042
"Heves","2016","Female",23656.5
"Heves","2017","Female",23894
"Heves","2018","Female",23843.5
"Heves","2019","Female",23630.5
"Heves","2011","Female",21091.5
"Heves","2012","Female",21702.5
"Heves","2013","Female",21948.5
"Heves","2014","Female",22388
"Heves","2015","Female",23042
"Heves","2016","Female",23656.5
"Heves","2017","Female",23894
"Heves","2018","Female",23843.5
"Heves","2019","Female",23630.5
"Heves","2011","Female",16622.5
"Heves","2012","Female",16671.5
"Heves","2013","Female",16635
"Heves","2014","Female",16749.5
"Heves","2015","Female",16763.5
"Heves","2016","Female",16644.5
"Heves","2017","Female",16697.5
"Heves","2018","Female",16836.5
"Heves","2019","Female",17009.5
"Komarom-Esztergom","2011","Female",24353
"Komarom-Esztergom","2012","Female",23790
"Komarom-Esztergom","2013","Female",23522.5
"Komarom-Esztergom","2014","Female",22829.5
"Komarom-Esztergom","2015","Female",21883.5
"Komarom-Esztergom","2016","Female",20956.5
"Komarom-Esztergom","2017","Female",20152
"Komarom-Esztergom","2018","Female",19619.5
"Komarom-Esztergom","2019","Female",19309.5
"Komarom-Esztergom","2011","Female",24353
"Komarom-Esztergom","2012","Female",23790
"Komarom-Esztergom","2013","Female",23522.5
"Komarom-Esztergom","2014","Female",22829.5
"Komarom-Esztergom","2015","Female",21883.5
"Komarom-Esztergom","2016","Female",20956.5
"Komarom-Esztergom","2017","Female",20152
"Komarom-Esztergom","2018","Female",19619.5
"Komarom-Esztergom","2019","Female",19309.5
"Komarom-Esztergom","2011","Male",26804
"Komarom-Esztergom","2012","Male",24892
"Komarom-Esztergom","2013","Male",24446
"Komarom-Esztergom","2014","Male",23663
"Komarom-Esztergom","2015","Male",22713
"Komarom-Esztergom","2016","Male",21885.5
"Komarom-Esztergom","2017","Male",21181.5
"Komarom-Esztergom","2018","Male",20820.5
"Komarom-Esztergom","2019","Male",20773
"Komarom-Esztergom","2011","Female",24353
"Komarom-Esztergom","2012","Female",23790
"Komarom-Esztergom","2013","Female",23522.5
"Komarom-Esztergom","2014","Female",22829.5
"Komarom-Esztergom","2015","Female",21883.5
"Komarom-Esztergom","2016","Female",20956.5
"Komarom-Esztergom","2017","Female",20152
"Komarom-Esztergom","2018","Female",19619.5
"Komarom-Esztergom","2019","Female",19309.5
"Komarom-Esztergom","2011","Female",24353
"Komarom-Esztergom","2012","Female",23790
"Komarom-Esztergom","2013","Female",23522.5
"Komarom-Esztergom","2014","Female",22829.5
"Komarom-Esztergom","2015","Female",21883.5
"Komarom-Esztergom","2016","Female",20956.5
"Komarom-Esztergom","2017","Female",20152
"Komarom-Esztergom","2018","Female",19619.5
"Komarom-Esztergom","2019","Female",19309.5
"Komarom-Esztergom","2011","Female",24353
"Komarom-Esztergom","2012","Female",23790
"Komarom-Esztergom","2013","Female",23522.5
"Komarom-Esztergom","2014","Female",22829.5
"Komarom-Esztergom","2015","Female",21883.5
"Komarom-Esztergom","2016","Female",20956.5
"Komarom-Esztergom","2017","Female",20152
"Komarom-Esztergom","2018","Female",19619.5
"Komarom-Esztergom","2019","Female",19309.5
"Komarom-Esztergom","2011","Female",24353
"Komarom-Esztergom","2012","Female",23790
"Komarom-Esztergom","2013","Female",23522.5
"Komarom-Esztergom","2014","Female",22829.5
"Komarom-Esztergom","2015","Female",21883.5
"Komarom-Esztergom","2016","Female",20956.5
"Komarom-Esztergom","2017","Female",20152
"Komarom-Esztergom","2018","Female",19619.5
"Komarom-Esztergom","2019","Female",19309.5
"Komarom-Esztergom","2011","Female",24353
"Komarom-Esztergom","2012","Female",23790
"Komarom-Esztergom","2013","Female",23522.5
"Komarom-Esztergom","2014","Female",22829.5
"Komarom-Esztergom","2015","Female",21883.5
"Komarom-Esztergom","2016","Female",20956.5
"Komarom-Esztergom","2017","Female",20152
"Komarom-Esztergom","2018","Female",19619.5
"Komarom-Esztergom","2019","Female",19309.5
"Komarom-Esztergom","2011","Female",20458
"Komarom-Esztergom","2012","Female",20337.5
"Komarom-Esztergom","2013","Female",20546.5
"Komarom-Esztergom","2014","Female",21093.5
"Komarom-Esztergom","2015","Female",21885.5
"Komarom-Esztergom","2016","Female",22647
"Komarom-Esztergom","2017","Female",23240
"Komarom-Esztergom","2018","Female",23682.5
"Komarom-Esztergom","2019","Female",24098.5
"Komarom-Esztergom","2011","Female",20458
"Komarom-Esztergom","2012","Female",20337.5
"Komarom-Esztergom","2013","Female",20546.5
"Komarom-Esztergom","2014","Female",21093.5
"Komarom-Esztergom","2015","Female",21885.5
"Komarom-Esztergom","2016","Female",22647
"Komarom-Esztergom","2017","Female",23240
"Komarom-Esztergom","2018","Female",23682.5
"Komarom-Esztergom","2019","Female",24098.5
"Komarom-Esztergom","2011","Female",20458
"Komarom-Esztergom","2012","Female",20337.5
"Komarom-Esztergom","2013","Female",20546.5
"Komarom-Esztergom","2014","Female",21093.5
"Komarom-Esztergom","2015","Female",21885.5
"Komarom-Esztergom","2016","Female",22647
"Komarom-Esztergom","2017","Female",23240
"Komarom-Esztergom","2018","Female",23682.5
"Komarom-Esztergom","2019","Female",24098.5
"Komarom-Esztergom","2011","Female",20458
"Komarom-Esztergom","2012","Female",20337.5
"Komarom-Esztergom","2013","Female",20546.5
"Komarom-Esztergom","2014","Female",21093.5
"Komarom-Esztergom","2015","Female",21885.5
"Komarom-Esztergom","2016","Female",22647
"Komarom-Esztergom","2017","Female",23240
"Komarom-Esztergom","2018","Female",23682.5
"Komarom-Esztergom","2019","Female",24098.5
"Komarom-Esztergom","2011","Female",20458
"Komarom-Esztergom","2012","Female",20337.5
"Komarom-Esztergom","2013","Female",20546.5
"Komarom-Esztergom","2014","Female",21093.5
"Komarom-Esztergom","2015","Female",21885.5
"Komarom-Esztergom","2016","Female",22647
"Komarom-Esztergom","2017","Female",23240
"Komarom-Esztergom","2018","Female",23682.5
"Komarom-Esztergom","2019","Female",24098.5
"Komarom-Esztergom","2011","Female",20458
"Komarom-Esztergom","2012","Female",20337.5
"Komarom-Esztergom","2013","Female",20546.5
"Komarom-Esztergom","2014","Female",21093.5
"Komarom-Esztergom","2015","Female",21885.5
"Komarom-Esztergom","2016","Female",22647
"Komarom-Esztergom","2017","Female",23240
"Komarom-Esztergom","2018","Female",23682.5
"Komarom-Esztergom","2019","Female",24098.5
"Komarom-Esztergom","2011","Female",20458
"Komarom-Esztergom","2012","Female",20337.5
"Komarom-Esztergom","2013","Female",20546.5
"Komarom-Esztergom","2014","Female",21093.5
"Komarom-Esztergom","2015","Female",21885.5
"Komarom-Esztergom","2016","Female",22647
"Komarom-Esztergom","2017","Female",23240
"Komarom-Esztergom","2018","Female",23682.5
"Komarom-Esztergom","2019","Female",24098.5
"Komarom-Esztergom","2011","Female",20458
"Komarom-Esztergom","2012","Female",20337.5
"Komarom-Esztergom","2013","Female",20546.5
"Komarom-Esztergom","2014","Female",21093.5
"Komarom-Esztergom","2015","Female",21885.5
"Komarom-Esztergom","2016","Female",22647
"Komarom-Esztergom","2017","Female",23240
"Komarom-Esztergom","2018","Female",23682.5
"Komarom-Esztergom","2019","Female",24098.5
"Komarom-Esztergom","2011","Female",20458
"Komarom-Esztergom","2012","Female",20337.5
"Komarom-Esztergom","2013","Female",20546.5
"Komarom-Esztergom","2014","Female",21093.5
"Komarom-Esztergom","2015","Female",21885.5
"Komarom-Esztergom","2016","Female",22647
"Komarom-Esztergom","2017","Female",23240
"Komarom-Esztergom","2018","Female",23682.5
"Komarom-Esztergom","2019","Female",24098.5
"Komarom-Esztergom","2011","Female",23397.5
"Komarom-Esztergom","2012","Female",23119.5
"Komarom-Esztergom","2013","Female",22489
"Komarom-Esztergom","2014","Female",21585.5
"Komarom-Esztergom","2015","Female",20615
"Komarom-Esztergom","2016","Female",19831
"Komarom-Esztergom","2017","Female",19531
"Komarom-Esztergom","2018","Female",19636.5
"Komarom-Esztergom","2019","Female",19790.5
"Komarom-Esztergom","2011","Female",23397.5
"Komarom-Esztergom","2012","Female",23119.5
"Komarom-Esztergom","2013","Female",22489
"Komarom-Esztergom","2014","Female",21585.5
"Komarom-Esztergom","2015","Female",20615
"Komarom-Esztergom","2016","Female",19831
"Komarom-Esztergom","2017","Female",19531
"Komarom-Esztergom","2018","Female",19636.5
"Komarom-Esztergom","2019","Female",19790.5
"Komarom-Esztergom","2011","Female",23397.5
"Komarom-Esztergom","2012","Female",23119.5
"Komarom-Esztergom","2013","Female",22489
"Komarom-Esztergom","2014","Female",21585.5
"Komarom-Esztergom","2015","Female",20615
"Komarom-Esztergom","2016","Female",19831
"Komarom-Esztergom","2017","Female",19531
"Komarom-Esztergom","2018","Female",19636.5
"Komarom-Esztergom","2019","Female",19790.5
"Komarom-Esztergom","2011","Female",23397.5
"Komarom-Esztergom","2012","Female",23119.5
"Komarom-Esztergom","2013","Female",22489
"Komarom-Esztergom","2014","Female",21585.5
"Komarom-Esztergom","2015","Female",20615
"Komarom-Esztergom","2016","Female",19831
"Komarom-Esztergom","2017","Female",19531
"Komarom-Esztergom","2018","Female",19636.5
"Komarom-Esztergom","2019","Female",19790.5
"Komarom-Esztergom","2011","Female",23397.5
"Komarom-Esztergom","2012","Female",23119.5
"Komarom-Esztergom","2013","Female",22489
"Komarom-Esztergom","2014","Female",21585.5
"Komarom-Esztergom","2015","Female",20615
"Komarom-Esztergom","2016","Female",19831
"Komarom-Esztergom","2017","Female",19531
"Komarom-Esztergom","2018","Female",19636.5
"Komarom-Esztergom","2019","Female",19790.5
"Komarom-Esztergom","2011","Female",19567
"Komarom-Esztergom","2012","Female",19841
"Komarom-Esztergom","2013","Female",20147
"Komarom-Esztergom","2014","Female",20710.5
"Komarom-Esztergom","2015","Female",21442
"Komarom-Esztergom","2016","Female",22218.5
"Komarom-Esztergom","2017","Female",22564
"Komarom-Esztergom","2018","Female",22423
"Komarom-Esztergom","2019","Female",22195.5
"Komarom-Esztergom","2011","Female",19567
"Komarom-Esztergom","2012","Female",19841
"Komarom-Esztergom","2013","Female",20147
"Komarom-Esztergom","2014","Female",20710.5
"Komarom-Esztergom","2015","Female",21442
"Komarom-Esztergom","2016","Female",22218.5
"Komarom-Esztergom","2017","Female",22564
"Komarom-Esztergom","2018","Female",22423
"Komarom-Esztergom","2019","Female",22195.5
"Komarom-Esztergom","2011","Female",19567
"Komarom-Esztergom","2012","Female",19841
"Komarom-Esztergom","2013","Female",20147
"Komarom-Esztergom","2014","Female",20710.5
"Komarom-Esztergom","2015","Female",21442
"Komarom-Esztergom","2016","Female",22218.5
"Komarom-Esztergom","2017","Female",22564
"Komarom-Esztergom","2018","Female",22423
"Komarom-Esztergom","2019","Female",22195.5
"Komarom-Esztergom","2011","Female",19567
"Komarom-Esztergom","2012","Female",19841
"Komarom-Esztergom","2013","Female",20147
"Komarom-Esztergom","2014","Female",20710.5
"Komarom-Esztergom","2015","Female",21442
"Komarom-Esztergom","2016","Female",22218.5
"Komarom-Esztergom","2017","Female",22564
"Komarom-Esztergom","2018","Female",22423
"Komarom-Esztergom","2019","Female",22195.5
"Komarom-Esztergom","2011","Female",19567
"Komarom-Esztergom","2012","Female",19841
"Komarom-Esztergom","2013","Female",20147
"Komarom-Esztergom","2014","Female",20710.5
"Komarom-Esztergom","2015","Female",21442
"Komarom-Esztergom","2016","Female",22218.5
"Komarom-Esztergom","2017","Female",22564
"Komarom-Esztergom","2018","Female",22423
"Komarom-Esztergom","2019","Female",22195.5
"Komarom-Esztergom","2011","Female",14460
"Komarom-Esztergom","2012","Female",14678.5
"Komarom-Esztergom","2013","Female",14820.5
"Komarom-Esztergom","2014","Female",14952
"Komarom-Esztergom","2015","Female",15021
"Komarom-Esztergom","2016","Female",14948.5
"Komarom-Esztergom","2017","Female",14994
"Komarom-Esztergom","2018","Female",15234.5
"Komarom-Esztergom","2019","Female",15489.5
"Komarom-Esztergom","2011","Female",14460
"Komarom-Esztergom","2012","Female",14678.5
"Komarom-Esztergom","2013","Female",14820.5
"Komarom-Esztergom","2014","Female",14952
"Komarom-Esztergom","2015","Female",15021
"Komarom-Esztergom","2016","Female",14948.5
"Komarom-Esztergom","2017","Female",14994
"Komarom-Esztergom","2018","Female",15234.5
"Komarom-Esztergom","2019","Female",15489.5
"Nograd","2011","Female",13062.5
"Nograd","2012","Female",13528
"Nograd","2013","Female",13154.5
"Nograd","2014","Female",12684
"Nograd","2015","Female",12136
"Nograd","2016","Female",11651
"Nograd","2017","Female",11176
"Nograd","2018","Female",10706
"Nograd","2019","Female",10376.5
"Nograd","2011","Female",13062.5
"Nograd","2012","Female",13528
"Nograd","2013","Female",13154.5
"Nograd","2014","Female",12684
"Nograd","2015","Female",12136
"Nograd","2016","Female",11651
"Nograd","2017","Female",11176
"Nograd","2018","Female",10706
"Nograd","2019","Female",10376.5
"Nograd","2011","Female",13062.5
"Nograd","2012","Female",13528
"Nograd","2013","Female",13154.5
"Nograd","2014","Female",12684
"Nograd","2015","Female",12136
"Nograd","2016","Female",11651
"Nograd","2017","Female",11176
"Nograd","2018","Female",10706
"Nograd","2019","Female",10376.5
"Nograd","2011","Female",13062.5
"Nograd","2012","Female",13528
"Nograd","2013","Female",13154.5
"Nograd","2014","Female",12684
"Nograd","2015","Female",12136
"Nograd","2016","Female",11651
"Nograd","2017","Female",11176
"Nograd","2018","Female",10706
"Nograd","2019","Female",10376.5
"Nograd","2011","Female",13062.5
"Nograd","2012","Female",13528
"Nograd","2013","Female",13154.5
"Nograd","2014","Female",12684
"Nograd","2015","Female",12136
"Nograd","2016","Female",11651
"Nograd","2017","Female",11176
"Nograd","2018","Female",10706
"Nograd","2019","Female",10376.5
"Nograd","2011","Female",13337
"Nograd","2012","Female",13490
"Nograd","2013","Female",13470.5
"Nograd","2014","Female",13524
"Nograd","2015","Female",13715
"Nograd","2016","Female",13884
"Nograd","2017","Female",13873.5
"Nograd","2018","Female",13817.5
"Nograd","2019","Female",13750.5
"Nograd","2011","Female",13337
"Nograd","2012","Female",13490
"Nograd","2013","Female",13470.5
"Nograd","2014","Female",13524
"Nograd","2015","Female",13715
"Nograd","2016","Female",13884
"Nograd","2017","Female",13873.5
"Nograd","2018","Female",13817.5
"Nograd","2019","Female",13750.5
"Nograd","2011","Female",13337
"Nograd","2012","Female",13490
"Nograd","2013","Female",13470.5
"Nograd","2014","Female",13524
"Nograd","2015","Female",13715
"Nograd","2016","Female",13884
"Nograd","2017","Female",13873.5
"Nograd","2018","Female",13817.5
"Nograd","2019","Female",13750.5
"Nograd","2011","Female",13337
"Nograd","2012","Female",13490
"Nograd","2013","Female",13470.5
"Nograd","2014","Female",13524
"Nograd","2015","Female",13715
"Nograd","2016","Female",13884
"Nograd","2017","Female",13873.5
"Nograd","2018","Female",13817.5
"Nograd","2019","Female",13750.5
"Nograd","2011","Female",13337
"Nograd","2012","Female",13490
"Nograd","2013","Female",13470.5
"Nograd","2014","Female",13524
"Nograd","2015","Female",13715
"Nograd","2016","Female",13884
"Nograd","2017","Female",13873.5
"Nograd","2018","Female",13817.5
"Nograd","2019","Female",13750.5
"Nograd","2011","Female",13337
"Nograd","2012","Female",13490
"Nograd","2013","Female",13470.5
"Nograd","2014","Female",13524
"Nograd","2015","Female",13715
"Nograd","2016","Female",13884
"Nograd","2017","Female",13873.5
"Nograd","2018","Female",13817.5
"Nograd","2019","Female",13750.5
"Nograd","2011","Female",15886.5
"Nograd","2012","Female",15946
